Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides DMSO 1	Peptides DMSO 2	Peptides DMSO 3	Peptides OXS008450 1	Peptides OXS008450 2	Peptides OXS008450 3	Peptides OXS008450/OXS008255 1uM 1	Peptides OXS008450/OXS008255 1uM 2	Peptides OXS008450/OXS008255 1uM 3	Peptides OXS008450/OXS008255 25uM 1	Peptides OXS008450/OXS008255 25uM 2	Peptides OXS008450/OXS008255 25uM 3	Peptides OXS008450/OXS008255 5uM 1	Peptides OXS008450/OXS008255 5uM 2	Peptides OXS008450/OXS008255 5uM 3	Peptides OXS008450/Paclitaxel 1	Peptides OXS008450/Paclitaxel 2	Peptides OXS008450/Paclitaxel 3	Peptides OXS008483 1	Peptides OXS008483 2	Peptides OXS008483 3	Razor + unique peptides DMSO 1	Razor + unique peptides DMSO 2	Razor + unique peptides DMSO 3	Razor + unique peptides OXS008450 1	Razor + unique peptides OXS008450 2	Razor + unique peptides OXS008450 3	Razor + unique peptides OXS008450/OXS008255 1uM 1	Razor + unique peptides OXS008450/OXS008255 1uM 2	Razor + unique peptides OXS008450/OXS008255 1uM 3	Razor + unique peptides OXS008450/OXS008255 25uM 1	Razor + unique peptides OXS008450/OXS008255 25uM 2	Razor + unique peptides OXS008450/OXS008255 25uM 3	Razor + unique peptides OXS008450/OXS008255 5uM 1	Razor + unique peptides OXS008450/OXS008255 5uM 2	Razor + unique peptides OXS008450/OXS008255 5uM 3	Razor + unique peptides OXS008450/Paclitaxel 1	Razor + unique peptides OXS008450/Paclitaxel 2	Razor + unique peptides OXS008450/Paclitaxel 3	Razor + unique peptides OXS008483 1	Razor + unique peptides OXS008483 2	Razor + unique peptides OXS008483 3	Unique peptides DMSO 1	Unique peptides DMSO 2	Unique peptides DMSO 3	Unique peptides OXS008450 1	Unique peptides OXS008450 2	Unique peptides OXS008450 3	Unique peptides OXS008450/OXS008255 1uM 1	Unique peptides OXS008450/OXS008255 1uM 2	Unique peptides OXS008450/OXS008255 1uM 3	Unique peptides OXS008450/OXS008255 25uM 1	Unique peptides OXS008450/OXS008255 25uM 2	Unique peptides OXS008450/OXS008255 25uM 3	Unique peptides OXS008450/OXS008255 5uM 1	Unique peptides OXS008450/OXS008255 5uM 2	Unique peptides OXS008450/OXS008255 5uM 3	Unique peptides OXS008450/Paclitaxel 1	Unique peptides OXS008450/Paclitaxel 2	Unique peptides OXS008450/Paclitaxel 3	Unique peptides OXS008483 1	Unique peptides OXS008483 2	Unique peptides OXS008483 3	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Sequence coverage DMSO 1 [%]	Sequence coverage DMSO 2 [%]	Sequence coverage DMSO 3 [%]	Sequence coverage OXS008450 1 [%]	Sequence coverage OXS008450 2 [%]	Sequence coverage OXS008450 3 [%]	Sequence coverage OXS008450/OXS008255 1uM 1 [%]	Sequence coverage OXS008450/OXS008255 1uM 2 [%]	Sequence coverage OXS008450/OXS008255 1uM 3 [%]	Sequence coverage OXS008450/OXS008255 25uM 1 [%]	Sequence coverage OXS008450/OXS008255 25uM 2 [%]	Sequence coverage OXS008450/OXS008255 25uM 3 [%]	Sequence coverage OXS008450/OXS008255 5uM 1 [%]	Sequence coverage OXS008450/OXS008255 5uM 2 [%]	Sequence coverage OXS008450/OXS008255 5uM 3 [%]	Sequence coverage OXS008450/Paclitaxel 1 [%]	Sequence coverage OXS008450/Paclitaxel 2 [%]	Sequence coverage OXS008450/Paclitaxel 3 [%]	Sequence coverage OXS008483 1 [%]	Sequence coverage OXS008483 2 [%]	Sequence coverage OXS008483 3 [%]	Intensity	Intensity DMSO 1	Intensity DMSO 2	Intensity DMSO 3	Intensity OXS008450 1	Intensity OXS008450 2	Intensity OXS008450 3	Intensity OXS008450/OXS008255 1uM 1	Intensity OXS008450/OXS008255 1uM 2	Intensity OXS008450/OXS008255 1uM 3	Intensity OXS008450/OXS008255 25uM 1	Intensity OXS008450/OXS008255 25uM 2	Intensity OXS008450/OXS008255 25uM 3	Intensity OXS008450/OXS008255 5uM 1	Intensity OXS008450/OXS008255 5uM 2	Intensity OXS008450/OXS008255 5uM 3	Intensity OXS008450/Paclitaxel 1	Intensity OXS008450/Paclitaxel 2	Intensity OXS008450/Paclitaxel 3	Intensity OXS008483 1	Intensity OXS008483 2	Intensity OXS008483 3	LFQ intensity DMSO 1	LFQ intensity DMSO 2	LFQ intensity DMSO 3	LFQ intensity OXS008450 1	LFQ intensity OXS008450 2	LFQ intensity OXS008450 3	LFQ intensity OXS008450/OXS008255 1uM 1	LFQ intensity OXS008450/OXS008255 1uM 2	LFQ intensity OXS008450/OXS008255 1uM 3	LFQ intensity OXS008450/OXS008255 25uM 1	LFQ intensity OXS008450/OXS008255 25uM 2	LFQ intensity OXS008450/OXS008255 25uM 3	LFQ intensity OXS008450/OXS008255 5uM 1	LFQ intensity OXS008450/OXS008255 5uM 2	LFQ intensity OXS008450/OXS008255 5uM 3	LFQ intensity OXS008450/Paclitaxel 1	LFQ intensity OXS008450/Paclitaxel 2	LFQ intensity OXS008450/Paclitaxel 3	LFQ intensity OXS008483 1	LFQ intensity OXS008483 2	LFQ intensity OXS008483 3	MS/MS count DMSO 1	MS/MS count DMSO 2	MS/MS count DMSO 3	MS/MS count OXS008450 1	MS/MS count OXS008450 2	MS/MS count OXS008450 3	MS/MS count OXS008450/OXS008255 1uM 1	MS/MS count OXS008450/OXS008255 1uM 2	MS/MS count OXS008450/OXS008255 1uM 3	MS/MS count OXS008450/OXS008255 25uM 1	MS/MS count OXS008450/OXS008255 25uM 2	MS/MS count OXS008450/OXS008255 25uM 3	MS/MS count OXS008450/OXS008255 5uM 1	MS/MS count OXS008450/OXS008255 5uM 2	MS/MS count OXS008450/OXS008255 5uM 3	MS/MS count OXS008450/Paclitaxel 1	MS/MS count OXS008450/Paclitaxel 2	MS/MS count OXS008450/Paclitaxel 3	MS/MS count OXS008483 1	MS/MS count OXS008483 2	MS/MS count OXS008483 3	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
Q12907;D6RBV2;D6RIU4;D6RDX1;D6RBH1	Q12907;D6RBV2;D6RIU4	6;4;3;2;1	6;4;3;2;1	6;4;3;2;1	Vesicular integral-membrane protein VIP36	LMAN2	sp|Q12907|LMAN2_HUMAN Vesicular integral-membrane protein VIP36 OS=Homo sapiens OX=9606 GN=LMAN2 PE=1 SV=1;tr|D6RBV2|D6RBV2_HUMAN Vesicular integral-membrane protein VIP36 OS=Homo sapiens OX=9606 GN=LMAN2 PE=1 SV=1;tr|D6RIU4|D6RIU4_HUMAN Vesicular integral	5	6	6	6	0	0	0	0	2	2	3	2	0	0	3	0	2	2	0	0	0	0	2	3	3	0	0	0	0	2	2	3	2	0	0	3	0	2	2	0	0	0	0	2	3	3	0	0	0	0	2	2	3	2	0	0	3	0	2	2	0	0	0	0	2	3	3	15.2	15.2	15.2	40.228	356	356;325;191;288;203	0	24.638	0	0	0	0	5.1	5.3	8.7	6.5	0	0	9	0	5.1	7.3	0	0	0	0	6.5	6.5	9.8	1069000000	0	0	0	0	89849000	88047000	145810000	178570000	0	0	104000000	0	86246000	12456000	0	0	0	0	71790000	163930000	128300000	0	0	0	0	61508000	50510000	50883000	76209000	0	0	37314000	0	52137000	0	0	0	0	0	42940000	45255000	52683000	0	0	0	0	2	2	3	3	0	0	3	0	2	2	0	0	0	0	2	3	3	25				1326	1266;3047;4951;5293;6503;8170	True;True;True;True;True;True	1324;3183;5196;5628;6908;8665	9202;20805;20806;20807;34280;34281;36814;36815;36816;36817;36818;36819;36820;36821;36822;45180;45181;45182;45183;45184;45185;45186;57685;57686;57687	9444;21453;21454;21455;35462;35463;38064;38065;38066;38067;38068;38069;38070;38071;38072;46787;46788;46789;46790;46791;46792;46793;59873;59874;59875	9444;21455;35463;38070;46787;59874		
Q12931;I3L0K7;I3L239;I3L2D5	Q12931;I3L0K7	11;8;3;1	11;8;3;1	11;8;3;1	Heat shock protein 75 kDa, mitochondrial	TRAP1	sp|Q12931|TRAP1_HUMAN Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3;tr|I3L0K7|I3L0K7_HUMAN Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=1	4	11	11	11	1	1	1	4	3	2	3	3	0	5	5	5	6	4	5	2	1	3	7	7	6	1	1	1	4	3	2	3	3	0	5	5	5	6	4	5	2	1	3	7	7	6	1	1	1	4	3	2	3	3	0	5	5	5	6	4	5	2	1	3	7	7	6	21.9	21.9	21.9	80.109	704	704;495;215;108	0	65.027	1.8	1.8	1.8	8.4	7	3.4	5.8	5.5	0	9.7	9.8	9.8	12.6	8.1	9.1	3.3	1.8	5.8	13.5	14.2	11.6	5870100000	22875000	60702000	33823000	174770000	116010000	73455000	162740000	182290000	0	317400000	438400000	461810000	536830000	797500000	370410000	95083000	49829000	108880000	662210000	529100000	676020000	0	0	0	151320000	100980000	78211000	162840000	119440000	0	203510000	165650000	202710000	208240000	216620000	136590000	0	0	158940000	223500000	176970000	283100000	1	1	1	4	3	2	3	3	0	5	5	5	6	5	4	2	1	2	7	7	6	73				1327	266;705;1533;1651;1660;2807;4967;5382;6779;8245;8439	True;True;True;True;True;True;True;True;True;True;True	280;738;1602;1730;1739;2931;5213;5721;7196;8743;8950	2170;2171;2172;2173;2174;2175;2176;2177;2178;2179;2180;2181;2182;2183;5293;5294;5295;5296;5297;5298;5299;5300;5301;5302;5303;5304;5305;5306;5307;5308;5309;5310;5311;5312;11147;11148;11149;11150;11151;11152;11153;12139;12140;12141;12142;12143;12144;12145;12146;12147;12216;12217;12218;19232;19233;19234;19235;19236;19237;19238;19239;19240;19241;34390;34391;37392;37393;37394;37395;47484;58269;58270;58271;58272;59738	2206;2207;2208;2209;2210;2211;2212;2213;2214;2215;2216;2217;2218;2219;5391;5392;5393;5394;5395;5396;5397;5398;5399;5400;5401;5402;5403;5404;5405;5406;5407;5408;5409;5410;11427;11428;11429;11430;11431;11432;11433;12479;12480;12481;12482;12483;12484;12485;12486;12487;12556;12557;12558;19805;19806;19807;19808;19809;19810;19811;19812;19813;19814;35574;35575;38645;38646;38647;38648;49247;60467;60468;60469;60470;61979	2214;5403;11432;12483;12558;19813;35575;38648;49247;60468;61979	868;869	141;517
Q13011;M0R248;M0QZW4	Q13011;M0R248	8;5;2	8;5;2	7;4;1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	ECH1	sp|Q13011|ECH1_HUMAN Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Homo sapiens OX=9606 GN=ECH1 PE=1 SV=2;tr|M0R248|M0R248_HUMAN Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ECH1 PE=1 SV=1	3	8	8	7	0	0	0	2	2	1	3	0	0	3	3	4	3	3	3	1	1	1	2	4	5	0	0	0	2	2	1	3	0	0	3	3	4	3	3	3	1	1	1	2	4	5	0	0	0	2	2	1	3	0	0	3	3	4	3	3	3	1	1	1	2	4	4	25	25	22.6	35.816	328	328;267;181	0	159.34	0	0	0	7.9	7.3	3	14	0	0	9.8	11.3	15.9	12.5	11.3	9.5	3	3	3	7	13.4	15.9	2867000000	0	0	0	76840000	77123000	57573000	107050000	0	0	142050000	306740000	313850000	259640000	253000000	158590000	68088000	49728000	107400000	134010000	291370000	463950000	0	0	0	62213000	82985000	0	46864000	0	0	102050000	115920000	129280000	111900000	96711000	119950000	0	0	0	97564000	98985000	105660000	0	0	0	1	1	1	3	0	0	3	3	4	3	4	3	1	1	1	2	4	6	41				1328	1727;1854;3793;5172;7594;7818;8202;8408	True;True;True;True;True;True;True;True	1812;1944;3975;5474;5475;8058;8301;8698;8919	12662;13555;13556;13557;13558;26342;35898;35899;53477;53478;53479;53480;53481;53482;53483;53484;53485;53486;53487;53488;55025;55026;55027;55028;55029;57922;57923;57924;57925;57926;59529;59530;59531;59532;59533;59534;59535;59536;59537;59538;59539;59540;59541;59542	13002;13923;13924;13925;13926;27218;37120;37121;55481;55482;55483;55484;55485;55486;55487;55488;55489;55490;55491;55492;57068;57069;57070;57071;57072;60111;60112;60113;60114;60115;61765;61766;61767;61768;61769;61770;61771;61772;61773;61774;61775;61776;61777;61778	13002;13925;27218;37121;55488;57068;60112;61773	870;871	232;233
Q13057;K7ES73;K7EN91;K7EP09;K7EPC2;K7EPT0;K7EQ60;K7ESK6	Q13057;K7ES73;K7EN91	4;2;2;1;1;1;1;1	4;2;2;1;1;1;1;1	4;2;2;1;1;1;1;1	Bifunctional coenzyme A synthase;Phosphopantetheine adenylyltransferase;Dephospho-CoA kinase	COASY	sp|Q13057|COASY_HUMAN Bifunctional coenzyme A synthase OS=Homo sapiens OX=9606 GN=COASY PE=1 SV=4;tr|K7ES73|K7ES73_HUMAN Bifunctional coenzyme A synthase (Fragment) OS=Homo sapiens OX=9606 GN=COASY PE=1 SV=1;tr|K7EN91|K7EN91_HUMAN Bifunctional coenzyme A s	8	4	4	4	0	0	0	0	0	0	1	2	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	1	0	0	2	0	0	0	0	0	0	0	1	1	10.1	10.1	10.1	62.328	564	564;147;219;90;96;98;115;128	0	8.7546	0	0	0	0	0	0	2.7	4.6	2.8	0	0	5.3	0	0	0	0	0	0	0	2.7	2.7	28096000	0	0	0	0	0	0	5774800	7634200	0	0	0	4407700	0	0	0	0	0	0	0	4733900	5544900	0	0	0	0	0	0	0	3374700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	1	1	7				1329	2887;3545;6265;8197	True;True;True;True	3016;3717;6659;8693	19684;19685;19686;19687;19688;24870;43590;57898	20263;20264;20265;20266;20267;25737;45172;60087	20263;25737;45172;60087		
Q13085;Q59FY4;O00763;A0A087X0W4;A0A0C4DGT1;S4R3S7;A0A087X2F8;A0A087X126;F8W8T8;H0YGH5;A0A087WVR6;A0A087WWN5;A0A087WYK6	Q13085	41;13;8;3;3;3;2;2;2;2;1;1;1	41;13;8;3;3;3;2;2;2;2;1;1;1	41;13;8;3;3;3;2;2;2;2;1;1;1	Acetyl-CoA carboxylase 1;Biotin carboxylase	ACACA	sp|Q13085|ACACA_HUMAN Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2	13	41	41	41	17	18	28	8	12	8	12	7	4	7	13	8	8	14	8	14	15	14	12	8	8	17	18	28	8	12	8	12	7	4	7	13	8	8	14	8	14	15	14	12	8	8	17	18	28	8	12	8	12	7	4	7	13	8	8	14	8	14	15	14	12	8	8	24	24	24	265.55	2346	2346;998;2458;94;120;155;84;112;858;859;42;52;114	0	247.32	9.5	11.2	15.9	5.1	6.5	4	6.7	3.8	2.2	3.9	8.1	4.4	4.6	7.7	4.2	7.7	8.4	8.6	7	4.8	4.1	19505000000	1895800000	2594800000	3789800000	424970000	655800000	473460000	582010000	357020000	100100000	471090000	526350000	387210000	576700000	1182300000	679480000	1188100000	1334500000	1083600000	463460000	463540000	275240000	2071000000	1760500000	3523000000	430540000	471840000	516400000	362780000	354790000	0	373710000	290710000	297810000	381530000	465490000	416130000	781140000	822010000	673100000	252860000	254190000	165980000	17	23	34	8	13	9	13	8	5	8	14	9	9	16	9	17	19	17	12	8	7	275				1330	388;825;1096;1339;1437;1486;1864;2023;2213;2386;2519;2975;3024;3110;3177;3302;3487;3517;3870;4214;4261;4447;5057;5204;5321;5563;5910;5917;5946;6014;6678;6777;6939;7193;7206;7426;7465;7466;7710;7892;7909	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	409;861;1143;1400;1504;1553;1955;2120;2319;2497;2632;3111;3160;3249;3319;3458;3654;3684;4055;4419;4469;4662;5313;5314;5517;5518;5657;5916;6284;6291;6320;6391;7089;7193;7194;7366;7641;7655;7885;7926;7927;8181;8376;8395	3011;6205;7893;7894;7895;7896;7897;7898;7899;7900;7901;7902;7903;7904;7905;7906;7907;7908;9735;9736;9737;9738;9739;9740;9741;9742;9743;10454;10455;10456;10457;10760;13629;13630;14526;15677;16800;16801;17487;17488;20277;20278;20631;20632;20633;20634;20635;20636;20637;20638;20639;20640;20641;20642;20643;21307;22006;22007;22008;22009;23280;23281;23282;23283;23284;23285;23286;23287;23288;23289;23290;23291;23292;23293;23294;23295;24413;24414;24415;24671;24672;24673;24674;24675;24676;24677;26722;29236;29237;29238;29551;29552;29553;30838;30839;30840;30841;30842;30843;30844;30845;30846;34941;34942;34943;36112;36113;37030;38982;41311;41312;41343;41344;41345;41346;41347;41348;41349;41470;41762;41763;41764;41765;41766;41767;41768;41769;41770;41771;41772;41773;41774;41775;41776;41777;41778;41779;41780;41781;46661;47446;47447;47448;47449;47450;47451;47452;47453;47454;47455;47456;47457;47458;47459;47460;47461;47462;47463;47464;47465;47466;47467;47468;47469;48674;48675;48676;50368;50369;50370;50371;50372;50373;50374;50375;50376;50377;50378;50379;50380;50381;50440;50441;52293;52294;52604;52605;52606;52607;52608;52609;52610;52611;52612;52613;52614;52615;52616;52617;52618;52619;52620;52621;52622;52623;52624;52625;52626;52627;52628;52629;52630;54308;54309;54310;54311;54312;54313;54314;54315;54316;54317;54318;54319;54320;55674;55675;55676;55677;55678;55679;55680;55681;55682;55683;55684;55685;55686;55687;55688;55689;55690;55691;55692;55693;55694;55695;55696;55697;55698;55699;55700;55701;55702;55703;55704;55705;55706;55707;55708;55709;55710;55779;55780;55781;55782;55783;55784;55785;55786;55787;55788;55789;55790;55791;55792	3051;6349;8070;8071;8072;8073;8074;8075;8076;8077;8078;8079;8080;8081;8082;8083;8084;8085;8086;9977;9978;9979;9980;9981;9982;9983;9984;9985;10708;10709;10710;10711;11016;13998;13999;14930;16149;17306;17307;17999;18000;20910;20911;21278;21279;21280;21281;21282;21283;21284;21285;21286;21287;21288;21289;21290;21985;22772;22773;22774;22775;24098;24099;24100;24101;24102;24103;24104;24105;24106;24107;24108;24109;24110;24111;24112;24113;25271;25272;25273;25533;25534;25535;25536;25537;25538;25539;27599;30281;30282;30283;30600;30601;30602;31905;31906;31907;31908;31909;31910;31911;31912;31913;36132;36133;36134;37334;37335;38282;40327;42736;42737;42768;42769;42770;42771;42772;42773;42774;42895;43190;43191;43192;43193;43194;43195;43196;43197;43198;43199;43200;43201;43202;43203;43204;43205;43206;43207;43208;43209;48340;49208;49209;49210;49211;49212;49213;49214;49215;49216;49217;49218;49219;49220;49221;49222;49223;49224;49225;49226;49227;49228;49229;49230;49231;49232;50455;50456;50457;52209;52210;52211;52212;52213;52214;52215;52216;52217;52218;52219;52220;52221;52222;52281;52282;54259;54260;54592;54593;54594;54595;54596;54597;54598;54599;54600;54601;54602;54603;54604;54605;54606;54607;54608;54609;54610;54611;54612;54613;54614;54615;54616;54617;54618;56325;56326;56327;56328;56329;56330;56331;56332;56333;56334;56335;56336;56337;57751;57752;57753;57754;57755;57756;57757;57758;57759;57760;57761;57762;57763;57764;57765;57766;57767;57768;57769;57770;57771;57772;57773;57774;57775;57776;57777;57778;57779;57780;57781;57782;57783;57784;57785;57786;57787;57788;57857;57858;57859;57860;57861;57862;57863;57864;57865;57866;57867;57868;57869;57870	3051;6349;8083;9985;10708;11016;13998;14930;16149;17306;17999;20910;21285;21985;22774;24100;25271;25533;27599;30281;30600;31913;36133;37335;38282;40327;42737;42769;42895;43190;48340;49218;50455;52219;52281;54259;54596;54606;56330;57757;57857	872;873;874;875	1;605;754;818
Q13155	Q13155	1	1	1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2	AIMP2	sp|Q13155|AIMP2_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens OX=9606 GN=AIMP2 PE=1 SV=2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7.8	7.8	7.8	35.348	320	320	0	6.5129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8	0	52037000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52037000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20955000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1				1331	6716	True	7130	47078	48813	48813		
Q13162;H7C3T4;A6NG45	Q13162;H7C3T4	3;2;1	3;2;1	3;2;1	Peroxiredoxin-4	PRDX4	sp|Q13162|PRDX4_HUMAN Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1;tr|H7C3T4|H7C3T4_HUMAN Peroxiredoxin-4 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1	3	3	3	3	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	13.7	13.7	13.7	30.54	271	271;161;186	0	8.1193	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1	0	0	4.4	0	0	0	4.1	0	0	0	5.2	0	0	529770000	31534000	42719000	43570000	53337000	38149000	26270000	55833000	50483000	0	0	19632000	0	0	0	130010000	0	0	0	38232000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65129000	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	11				1332	1373;5775;7944	True;True;True	1436;6145;8430	9991;40482;40483;40484;40485;40486;40487;40488;40489;40490;56030	10235;41897;41898;41899;41900;41901;41902;41903;41904;41905;58108	10235;41899;58108		
Q13177;B1AKS5;H7C1X3;H0YCG5;E9PM17;B3KNX7;A0A087X294;Q13153;O75914	Q13177	4;1;1;1;1;1;1;1;1	4;1;1;1;1;1;1;1;1	4;1;1;1;1;1;1;1;1	Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34	PAK2	sp|Q13177|PAK2_HUMAN Serine/threonine-protein kinase PAK 2 OS=Homo sapiens OX=9606 GN=PAK2 PE=1 SV=3	9	4	4	4	0	0	0	1	1	1	1	1	1	0	0	1	2	1	0	1	0	0	2	2	2	0	0	0	1	1	1	1	1	1	0	0	1	2	1	0	1	0	0	2	2	2	0	0	0	1	1	1	1	1	1	0	0	1	2	1	0	1	0	0	2	2	2	11.6	11.6	11.6	58.042	524	524;181;221;244;455;522;543;545;559	0	41.579	0	0	0	3.1	3.1	3.1	3.1	3.1	3.1	0	0	2.1	6.1	3.1	0	3.1	0	0	5.5	5.2	6.5	720740000	0	0	0	58071000	55624000	37386000	54275000	67329000	21262000	0	0	0	75575000	31713000	0	24851000	0	0	143180000	60205000	91265000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36231000	0	0	0	1	1	1	1	1	1	0	0	1	2	1	0	1	0	0	2	2	2	17				1333	608;3799;3947;6147	True;True;True;True	638;3981;4135;6528	4718;4719;26378;26379;26380;27269;27270;27271;42575;42576;42577;42578;42579;42580;42581;42582;42583	4810;4811;27254;27255;27256;28152;28153;28154;44144;44145;44146;44147;44148;44149;44150;44151;44152	4810;27255;28152;44145	876	514
Q13185;C9JMM0;B8ZZ43;S4R2Y4;K7ELA4;B5MD17;J3KS05;P83916	Q13185	3;1;1;1;1;1;1;1	3;1;1;1;1;1;1;1	3;1;1;1;1;1;1;1	Chromobox protein homolog 3	CBX3	sp|Q13185|CBX3_HUMAN Chromobox protein homolog 3 OS=Homo sapiens OX=9606 GN=CBX3 PE=1 SV=4	8	3	3	3	0	0	0	0	1	1	2	2	0	1	1	1	1	1	2	0	0	1	1	1	1	0	0	0	0	1	1	2	2	0	1	1	1	1	1	2	0	0	1	1	1	1	0	0	0	0	1	1	2	2	0	1	1	1	1	1	2	0	0	1	1	1	1	23	23	23	20.811	183	183;62;101;107;138;168;173;185	0	9.3034	0	0	0	0	6.6	6.6	14.2	14.2	0	6.6	6.6	6.6	6.6	6.6	15.3	0	0	6.6	6.6	6.6	6.6	795580000	0	0	0	0	54147000	54242000	76111000	103980000	0	34616000	42835000	40704000	54483000	60047000	101230000	0	0	35812000	48344000	45141000	43892000	0	0	0	0	0	0	33185000	45284000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	1	1	1	1	1	2	0	0	1	1	1	1	17				1334	3184;3862;4893	True;True;True	3326;4047;5136	22045;26699;26700;33894;33895;33896;33897;33898;33899;33900;33901;33902;33903;33904;33905;33906;33907	22811;27576;27577;35068;35069;35070;35071;35072;35073;35074;35075;35076;35077;35078;35079;35080;35081	22811;27577;35073	877;878	137;140
Q13200;F8WBS8;H7C1H2;C9JPC0	Q13200	6;2;2;2	6;2;2;2	6;2;2;2	26S proteasome non-ATPase regulatory subunit 2	PSMD2	sp|Q13200|PSMD2_HUMAN 26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3	4	6	6	6	0	0	0	1	1	2	3	2	0	2	3	1	4	4	3	1	2	1	3	2	3	0	0	0	1	1	2	3	2	0	2	3	1	4	4	3	1	2	1	3	2	3	0	0	0	1	1	2	3	2	0	2	3	1	4	4	3	1	2	1	3	2	3	8.3	8.3	8.3	100.2	908	908;59;203;217	0	28.988	0	0	0	1.7	2.5	2.8	3.7	2.8	0	2.6	3.7	1	5	5.4	5.8	1	2.6	2.5	4.3	2.6	3.9	822570000	0	0	0	8373700	15350000	24968000	51679000	20883000	0	31241000	65534000	49430000	59137000	129370000	73810000	56511000	40351000	4093700	113390000	19880000	58572000	0	0	0	0	0	36160000	34724000	24654000	0	0	20286000	0	20999000	18265000	0	0	0	0	0	0	0	0	0	0	1	1	2	3	2	0	2	3	1	4	3	2	1	2	1	2	2	3	35				1335	685;1172;4578;6213;6238;7554	True;True;True;True;True;True	718;1222;4804;6601;6629;8018	5129;5130;5131;5132;5133;5134;5135;5136;5137;8413;8414;8415;8416;8417;8418;31619;31620;31621;31622;31623;31624;31625;31626;31627;31628;31629;43191;43192;43342;43343;43344;53193;53194;53195;53196;53197;53198;53199	5223;5224;5225;5226;5227;5228;5229;5230;5231;8595;8596;8597;8598;8599;8600;32689;32690;32691;32692;32693;32694;32695;32696;32697;32698;32699;44769;44770;44922;44923;44924;55197;55198;55199;55200;55201;55202;55203	5223;8596;32692;44769;44924;55199		
